Year_Month_Day,URL
20120107,"http://timesofindia.indiatimes.com/2012/1/7/archivelist/year-2012,month-1,starttime-40915.cms"
20120108,"http://timesofindia.indiatimes.com/2012/1/8/archivelist/year-2012,month-1,starttime-40916.cms"
20120109,"http://timesofindia.indiatimes.com/2012/1/9/archivelist/year-2012,month-1,starttime-40917.cms"
20120110,"http://timesofindia.indiatimes.com/2012/1/10/archivelist/year-2012,month-1,starttime-40918.cms"
20120111,"http://timesofindia.indiatimes.com/2012/1/11/archivelist/year-2012,month-1,starttime-40919.cms"
20120112,"http://timesofindia.indiatimes.com/2012/1/12/archivelist/year-2012,month-1,starttime-40920.cms"
20120113,"http://timesofindia.indiatimes.com/2012/1/13/archivelist/year-2012,month-1,starttime-40921.cms"
20120114,"http://timesofindia.indiatimes.com/2012/1/14/archivelist/year-2012,month-1,starttime-40922.cms"
20120115,"http://timesofindia.indiatimes.com/2012/1/15/archivelist/year-2012,month-1,starttime-40923.cms"
20120116,"http://timesofindia.indiatimes.com/2012/1/16/archivelist/year-2012,month-1,starttime-40924.cms"
20120117,"http://timesofindia.indiatimes.com/2012/1/17/archivelist/year-2012,month-1,starttime-40925.cms"
20120118,"http://timesofindia.indiatimes.com/2012/1/18/archivelist/year-2012,month-1,starttime-40926.cms"
20120119,"http://timesofindia.indiatimes.com/2012/1/19/archivelist/year-2012,month-1,starttime-40927.cms"
20120120,"http://timesofindia.indiatimes.com/2012/1/20/archivelist/year-2012,month-1,starttime-40928.cms"
20120121,"http://timesofindia.indiatimes.com/2012/1/21/archivelist/year-2012,month-1,starttime-40929.cms"
20120122,"http://timesofindia.indiatimes.com/2012/1/22/archivelist/year-2012,month-1,starttime-40930.cms"
20120123,"http://timesofindia.indiatimes.com/2012/1/23/archivelist/year-2012,month-1,starttime-40931.cms"
20120124,"http://timesofindia.indiatimes.com/2012/1/24/archivelist/year-2012,month-1,starttime-40932.cms"
20120125,"http://timesofindia.indiatimes.com/2012/1/25/archivelist/year-2012,month-1,starttime-40933.cms"
20120126,"http://timesofindia.indiatimes.com/2012/1/26/archivelist/year-2012,month-1,starttime-40934.cms"
20120127,"http://timesofindia.indiatimes.com/2012/1/27/archivelist/year-2012,month-1,starttime-40935.cms"
20120128,"http://timesofindia.indiatimes.com/2012/1/28/archivelist/year-2012,month-1,starttime-40936.cms"
20120129,"http://timesofindia.indiatimes.com/2012/1/29/archivelist/year-2012,month-1,starttime-40937.cms"
20120130,"http://timesofindia.indiatimes.com/2012/1/30/archivelist/year-2012,month-1,starttime-40938.cms"
20120131,"http://timesofindia.indiatimes.com/2012/1/31/archivelist/year-2012,month-1,starttime-40939.cms"
20120201,"http://timesofindia.indiatimes.com/2012/2/1/archivelist/year-2012,month-2,starttime-40940.cms"
20120202,"http://timesofindia.indiatimes.com/2012/2/2/archivelist/year-2012,month-2,starttime-40941.cms"
20120203,"http://timesofindia.indiatimes.com/2012/2/3/archivelist/year-2012,month-2,starttime-40942.cms"
20120204,"http://timesofindia.indiatimes.com/2012/2/4/archivelist/year-2012,month-2,starttime-40943.cms"
20120205,"http://timesofindia.indiatimes.com/2012/2/5/archivelist/year-2012,month-2,starttime-40944.cms"
20120206,"http://timesofindia.indiatimes.com/2012/2/6/archivelist/year-2012,month-2,starttime-40945.cms"
20120207,"http://timesofindia.indiatimes.com/2012/2/7/archivelist/year-2012,month-2,starttime-40946.cms"
20120208,"http://timesofindia.indiatimes.com/2012/2/8/archivelist/year-2012,month-2,starttime-40947.cms"
20120209,"http://timesofindia.indiatimes.com/2012/2/9/archivelist/year-2012,month-2,starttime-40948.cms"
20120210,"http://timesofindia.indiatimes.com/2012/2/10/archivelist/year-2012,month-2,starttime-40949.cms"
20120211,"http://timesofindia.indiatimes.com/2012/2/11/archivelist/year-2012,month-2,starttime-40950.cms"
20120212,"http://timesofindia.indiatimes.com/2012/2/12/archivelist/year-2012,month-2,starttime-40951.cms"
20120213,"http://timesofindia.indiatimes.com/2012/2/13/archivelist/year-2012,month-2,starttime-40952.cms"
20120214,"http://timesofindia.indiatimes.com/2012/2/14/archivelist/year-2012,month-2,starttime-40953.cms"
20120215,"http://timesofindia.indiatimes.com/2012/2/15/archivelist/year-2012,month-2,starttime-40954.cms"
20120216,"http://timesofindia.indiatimes.com/2012/2/16/archivelist/year-2012,month-2,starttime-40955.cms"
20120217,"http://timesofindia.indiatimes.com/2012/2/17/archivelist/year-2012,month-2,starttime-40956.cms"
20120218,"http://timesofindia.indiatimes.com/2012/2/18/archivelist/year-2012,month-2,starttime-40957.cms"
20120219,"http://timesofindia.indiatimes.com/2012/2/19/archivelist/year-2012,month-2,starttime-40958.cms"
20120220,"http://timesofindia.indiatimes.com/2012/2/20/archivelist/year-2012,month-2,starttime-40959.cms"
20120221,"http://timesofindia.indiatimes.com/2012/2/21/archivelist/year-2012,month-2,starttime-40960.cms"
20120222,"http://timesofindia.indiatimes.com/2012/2/22/archivelist/year-2012,month-2,starttime-40961.cms"
20120223,"http://timesofindia.indiatimes.com/2012/2/23/archivelist/year-2012,month-2,starttime-40962.cms"
20120224,"http://timesofindia.indiatimes.com/2012/2/24/archivelist/year-2012,month-2,starttime-40963.cms"
20120225,"http://timesofindia.indiatimes.com/2012/2/25/archivelist/year-2012,month-2,starttime-40964.cms"
20120226,"http://timesofindia.indiatimes.com/2012/2/26/archivelist/year-2012,month-2,starttime-40965.cms"
20120227,"http://timesofindia.indiatimes.com/2012/2/27/archivelist/year-2012,month-2,starttime-40966.cms"
20120228,"http://timesofindia.indiatimes.com/2012/2/28/archivelist/year-2012,month-2,starttime-40967.cms"
20120229,"http://timesofindia.indiatimes.com/2012/2/29/archivelist/year-2012,month-2,starttime-40968.cms"
20120301,"http://timesofindia.indiatimes.com/2012/3/1/archivelist/year-2012,month-3,starttime-40969.cms"
20120302,"http://timesofindia.indiatimes.com/2012/3/2/archivelist/year-2012,month-3,starttime-40970.cms"
20120303,"http://timesofindia.indiatimes.com/2012/3/3/archivelist/year-2012,month-3,starttime-40971.cms"
20120304,"http://timesofindia.indiatimes.com/2012/3/4/archivelist/year-2012,month-3,starttime-40972.cms"
20120305,"http://timesofindia.indiatimes.com/2012/3/5/archivelist/year-2012,month-3,starttime-40973.cms"
20120306,"http://timesofindia.indiatimes.com/2012/3/6/archivelist/year-2012,month-3,starttime-40974.cms"
20120307,"http://timesofindia.indiatimes.com/2012/3/7/archivelist/year-2012,month-3,starttime-40975.cms"
20120308,"http://timesofindia.indiatimes.com/2012/3/8/archivelist/year-2012,month-3,starttime-40976.cms"
20120309,"http://timesofindia.indiatimes.com/2012/3/9/archivelist/year-2012,month-3,starttime-40977.cms"
20120310,"http://timesofindia.indiatimes.com/2012/3/10/archivelist/year-2012,month-3,starttime-40978.cms"
20120311,"http://timesofindia.indiatimes.com/2012/3/11/archivelist/year-2012,month-3,starttime-40979.cms"
20120312,"http://timesofindia.indiatimes.com/2012/3/12/archivelist/year-2012,month-3,starttime-40980.cms"
20120313,"http://timesofindia.indiatimes.com/2012/3/13/archivelist/year-2012,month-3,starttime-40981.cms"
20120314,"http://timesofindia.indiatimes.com/2012/3/14/archivelist/year-2012,month-3,starttime-40982.cms"
20120315,"http://timesofindia.indiatimes.com/2012/3/15/archivelist/year-2012,month-3,starttime-40983.cms"
20120316,"http://timesofindia.indiatimes.com/2012/3/16/archivelist/year-2012,month-3,starttime-40984.cms"
20120317,"http://timesofindia.indiatimes.com/2012/3/17/archivelist/year-2012,month-3,starttime-40985.cms"
20120318,"http://timesofindia.indiatimes.com/2012/3/18/archivelist/year-2012,month-3,starttime-40986.cms"
20120319,"http://timesofindia.indiatimes.com/2012/3/19/archivelist/year-2012,month-3,starttime-40987.cms"
20120320,"http://timesofindia.indiatimes.com/2012/3/20/archivelist/year-2012,month-3,starttime-40988.cms"
20120321,"http://timesofindia.indiatimes.com/2012/3/21/archivelist/year-2012,month-3,starttime-40989.cms"
20120322,"http://timesofindia.indiatimes.com/2012/3/22/archivelist/year-2012,month-3,starttime-40990.cms"
20120323,"http://timesofindia.indiatimes.com/2012/3/23/archivelist/year-2012,month-3,starttime-40991.cms"
20120324,"http://timesofindia.indiatimes.com/2012/3/24/archivelist/year-2012,month-3,starttime-40992.cms"
20120325,"http://timesofindia.indiatimes.com/2012/3/25/archivelist/year-2012,month-3,starttime-40993.cms"
20120326,"http://timesofindia.indiatimes.com/2012/3/26/archivelist/year-2012,month-3,starttime-40994.cms"
20120327,"http://timesofindia.indiatimes.com/2012/3/27/archivelist/year-2012,month-3,starttime-40995.cms"
20120328,"http://timesofindia.indiatimes.com/2012/3/28/archivelist/year-2012,month-3,starttime-40996.cms"
20120329,"http://timesofindia.indiatimes.com/2012/3/29/archivelist/year-2012,month-3,starttime-40997.cms"
20120330,"http://timesofindia.indiatimes.com/2012/3/30/archivelist/year-2012,month-3,starttime-40998.cms"
20120331,"http://timesofindia.indiatimes.com/2012/3/31/archivelist/year-2012,month-3,starttime-40999.cms"
20120401,"http://timesofindia.indiatimes.com/2012/4/1/archivelist/year-2012,month-4,starttime-41000.cms"
20120402,"http://timesofindia.indiatimes.com/2012/4/2/archivelist/year-2012,month-4,starttime-41001.cms"
20120403,"http://timesofindia.indiatimes.com/2012/4/3/archivelist/year-2012,month-4,starttime-41002.cms"
20120404,"http://timesofindia.indiatimes.com/2012/4/4/archivelist/year-2012,month-4,starttime-41003.cms"
20120405,"http://timesofindia.indiatimes.com/2012/4/5/archivelist/year-2012,month-4,starttime-41004.cms"
20120406,"http://timesofindia.indiatimes.com/2012/4/6/archivelist/year-2012,month-4,starttime-41005.cms"
20120407,"http://timesofindia.indiatimes.com/2012/4/7/archivelist/year-2012,month-4,starttime-41006.cms"
20120408,"http://timesofindia.indiatimes.com/2012/4/8/archivelist/year-2012,month-4,starttime-41007.cms"
20120409,"http://timesofindia.indiatimes.com/2012/4/9/archivelist/year-2012,month-4,starttime-41008.cms"
20120410,"http://timesofindia.indiatimes.com/2012/4/10/archivelist/year-2012,month-4,starttime-41009.cms"
20120411,"http://timesofindia.indiatimes.com/2012/4/11/archivelist/year-2012,month-4,starttime-41010.cms"
20120412,"http://timesofindia.indiatimes.com/2012/4/12/archivelist/year-2012,month-4,starttime-41011.cms"
20120413,"http://timesofindia.indiatimes.com/2012/4/13/archivelist/year-2012,month-4,starttime-41012.cms"
20120414,"http://timesofindia.indiatimes.com/2012/4/14/archivelist/year-2012,month-4,starttime-41013.cms"
20120415,"http://timesofindia.indiatimes.com/2012/4/15/archivelist/year-2012,month-4,starttime-41014.cms"
20120416,"http://timesofindia.indiatimes.com/2012/4/16/archivelist/year-2012,month-4,starttime-41015.cms"
20120417,"http://timesofindia.indiatimes.com/2012/4/17/archivelist/year-2012,month-4,starttime-41016.cms"
20120418,"http://timesofindia.indiatimes.com/2012/4/18/archivelist/year-2012,month-4,starttime-41017.cms"
20120419,"http://timesofindia.indiatimes.com/2012/4/19/archivelist/year-2012,month-4,starttime-41018.cms"
20120420,"http://timesofindia.indiatimes.com/2012/4/20/archivelist/year-2012,month-4,starttime-41019.cms"
20120421,"http://timesofindia.indiatimes.com/2012/4/21/archivelist/year-2012,month-4,starttime-41020.cms"
20120422,"http://timesofindia.indiatimes.com/2012/4/22/archivelist/year-2012,month-4,starttime-41021.cms"
20120423,"http://timesofindia.indiatimes.com/2012/4/23/archivelist/year-2012,month-4,starttime-41022.cms"
20120424,"http://timesofindia.indiatimes.com/2012/4/24/archivelist/year-2012,month-4,starttime-41023.cms"
20120425,"http://timesofindia.indiatimes.com/2012/4/25/archivelist/year-2012,month-4,starttime-41024.cms"
20120426,"http://timesofindia.indiatimes.com/2012/4/26/archivelist/year-2012,month-4,starttime-41025.cms"
20120427,"http://timesofindia.indiatimes.com/2012/4/27/archivelist/year-2012,month-4,starttime-41026.cms"
20120428,"http://timesofindia.indiatimes.com/2012/4/28/archivelist/year-2012,month-4,starttime-41027.cms"
20120429,"http://timesofindia.indiatimes.com/2012/4/29/archivelist/year-2012,month-4,starttime-41028.cms"
20120430,"http://timesofindia.indiatimes.com/2012/4/30/archivelist/year-2012,month-4,starttime-41029.cms"
20120501,"http://timesofindia.indiatimes.com/2012/5/1/archivelist/year-2012,month-5,starttime-41030.cms"
20120502,"http://timesofindia.indiatimes.com/2012/5/2/archivelist/year-2012,month-5,starttime-41031.cms"
20120503,"http://timesofindia.indiatimes.com/2012/5/3/archivelist/year-2012,month-5,starttime-41032.cms"
20120504,"http://timesofindia.indiatimes.com/2012/5/4/archivelist/year-2012,month-5,starttime-41033.cms"
20120505,"http://timesofindia.indiatimes.com/2012/5/5/archivelist/year-2012,month-5,starttime-41034.cms"
20120506,"http://timesofindia.indiatimes.com/2012/5/6/archivelist/year-2012,month-5,starttime-41035.cms"
20120507,"http://timesofindia.indiatimes.com/2012/5/7/archivelist/year-2012,month-5,starttime-41036.cms"
20120508,"http://timesofindia.indiatimes.com/2012/5/8/archivelist/year-2012,month-5,starttime-41037.cms"
20120509,"http://timesofindia.indiatimes.com/2012/5/9/archivelist/year-2012,month-5,starttime-41038.cms"
20120510,"http://timesofindia.indiatimes.com/2012/5/10/archivelist/year-2012,month-5,starttime-41039.cms"
20120511,"http://timesofindia.indiatimes.com/2012/5/11/archivelist/year-2012,month-5,starttime-41040.cms"
20120512,"http://timesofindia.indiatimes.com/2012/5/12/archivelist/year-2012,month-5,starttime-41041.cms"
20120513,"http://timesofindia.indiatimes.com/2012/5/13/archivelist/year-2012,month-5,starttime-41042.cms"
20120514,"http://timesofindia.indiatimes.com/2012/5/14/archivelist/year-2012,month-5,starttime-41043.cms"
20120515,"http://timesofindia.indiatimes.com/2012/5/15/archivelist/year-2012,month-5,starttime-41044.cms"
20120516,"http://timesofindia.indiatimes.com/2012/5/16/archivelist/year-2012,month-5,starttime-41045.cms"
20120517,"http://timesofindia.indiatimes.com/2012/5/17/archivelist/year-2012,month-5,starttime-41046.cms"
20120518,"http://timesofindia.indiatimes.com/2012/5/18/archivelist/year-2012,month-5,starttime-41047.cms"
20120519,"http://timesofindia.indiatimes.com/2012/5/19/archivelist/year-2012,month-5,starttime-41048.cms"
20120520,"http://timesofindia.indiatimes.com/2012/5/20/archivelist/year-2012,month-5,starttime-41049.cms"
20120521,"http://timesofindia.indiatimes.com/2012/5/21/archivelist/year-2012,month-5,starttime-41050.cms"
20120522,"http://timesofindia.indiatimes.com/2012/5/22/archivelist/year-2012,month-5,starttime-41051.cms"
20120523,"http://timesofindia.indiatimes.com/2012/5/23/archivelist/year-2012,month-5,starttime-41052.cms"
20120524,"http://timesofindia.indiatimes.com/2012/5/24/archivelist/year-2012,month-5,starttime-41053.cms"
20120525,"http://timesofindia.indiatimes.com/2012/5/25/archivelist/year-2012,month-5,starttime-41054.cms"
20120526,"http://timesofindia.indiatimes.com/2012/5/26/archivelist/year-2012,month-5,starttime-41055.cms"
20120527,"http://timesofindia.indiatimes.com/2012/5/27/archivelist/year-2012,month-5,starttime-41056.cms"
20120528,"http://timesofindia.indiatimes.com/2012/5/28/archivelist/year-2012,month-5,starttime-41057.cms"
20120529,"http://timesofindia.indiatimes.com/2012/5/29/archivelist/year-2012,month-5,starttime-41058.cms"
20120530,"http://timesofindia.indiatimes.com/2012/5/30/archivelist/year-2012,month-5,starttime-41059.cms"
20120531,"http://timesofindia.indiatimes.com/2012/5/31/archivelist/year-2012,month-5,starttime-41060.cms"
20120601,"http://timesofindia.indiatimes.com/2012/6/1/archivelist/year-2012,month-6,starttime-41061.cms"
20120602,"http://timesofindia.indiatimes.com/2012/6/2/archivelist/year-2012,month-6,starttime-41062.cms"
20120603,"http://timesofindia.indiatimes.com/2012/6/3/archivelist/year-2012,month-6,starttime-41063.cms"
20120604,"http://timesofindia.indiatimes.com/2012/6/4/archivelist/year-2012,month-6,starttime-41064.cms"
20120605,"http://timesofindia.indiatimes.com/2012/6/5/archivelist/year-2012,month-6,starttime-41065.cms"
20120606,"http://timesofindia.indiatimes.com/2012/6/6/archivelist/year-2012,month-6,starttime-41066.cms"
20120607,"http://timesofindia.indiatimes.com/2012/6/7/archivelist/year-2012,month-6,starttime-41067.cms"
20120608,"http://timesofindia.indiatimes.com/2012/6/8/archivelist/year-2012,month-6,starttime-41068.cms"
20120609,"http://timesofindia.indiatimes.com/2012/6/9/archivelist/year-2012,month-6,starttime-41069.cms"
20120610,"http://timesofindia.indiatimes.com/2012/6/10/archivelist/year-2012,month-6,starttime-41070.cms"
20120611,"http://timesofindia.indiatimes.com/2012/6/11/archivelist/year-2012,month-6,starttime-41071.cms"
20120612,"http://timesofindia.indiatimes.com/2012/6/12/archivelist/year-2012,month-6,starttime-41072.cms"
20120613,"http://timesofindia.indiatimes.com/2012/6/13/archivelist/year-2012,month-6,starttime-41073.cms"
20120614,"http://timesofindia.indiatimes.com/2012/6/14/archivelist/year-2012,month-6,starttime-41074.cms"
20120615,"http://timesofindia.indiatimes.com/2012/6/15/archivelist/year-2012,month-6,starttime-41075.cms"
20120616,"http://timesofindia.indiatimes.com/2012/6/16/archivelist/year-2012,month-6,starttime-41076.cms"
20120617,"http://timesofindia.indiatimes.com/2012/6/17/archivelist/year-2012,month-6,starttime-41077.cms"
20120618,"http://timesofindia.indiatimes.com/2012/6/18/archivelist/year-2012,month-6,starttime-41078.cms"
20120619,"http://timesofindia.indiatimes.com/2012/6/19/archivelist/year-2012,month-6,starttime-41079.cms"
20120620,"http://timesofindia.indiatimes.com/2012/6/20/archivelist/year-2012,month-6,starttime-41080.cms"
20120621,"http://timesofindia.indiatimes.com/2012/6/21/archivelist/year-2012,month-6,starttime-41081.cms"
20120622,"http://timesofindia.indiatimes.com/2012/6/22/archivelist/year-2012,month-6,starttime-41082.cms"
20120623,"http://timesofindia.indiatimes.com/2012/6/23/archivelist/year-2012,month-6,starttime-41083.cms"
20120624,"http://timesofindia.indiatimes.com/2012/6/24/archivelist/year-2012,month-6,starttime-41084.cms"
20120625,"http://timesofindia.indiatimes.com/2012/6/25/archivelist/year-2012,month-6,starttime-41085.cms"
20120626,"http://timesofindia.indiatimes.com/2012/6/26/archivelist/year-2012,month-6,starttime-41086.cms"
20120627,"http://timesofindia.indiatimes.com/2012/6/27/archivelist/year-2012,month-6,starttime-41087.cms"
20120628,"http://timesofindia.indiatimes.com/2012/6/28/archivelist/year-2012,month-6,starttime-41088.cms"
20120629,"http://timesofindia.indiatimes.com/2012/6/29/archivelist/year-2012,month-6,starttime-41089.cms"
20120630,"http://timesofindia.indiatimes.com/2012/6/30/archivelist/year-2012,month-6,starttime-41090.cms"
20120701,"http://timesofindia.indiatimes.com/2012/7/1/archivelist/year-2012,month-7,starttime-41091.cms"
20120702,"http://timesofindia.indiatimes.com/2012/7/2/archivelist/year-2012,month-7,starttime-41092.cms"
20120703,"http://timesofindia.indiatimes.com/2012/7/3/archivelist/year-2012,month-7,starttime-41093.cms"
20120704,"http://timesofindia.indiatimes.com/2012/7/4/archivelist/year-2012,month-7,starttime-41094.cms"
20120705,"http://timesofindia.indiatimes.com/2012/7/5/archivelist/year-2012,month-7,starttime-41095.cms"
20120706,"http://timesofindia.indiatimes.com/2012/7/6/archivelist/year-2012,month-7,starttime-41096.cms"
20120707,"http://timesofindia.indiatimes.com/2012/7/7/archivelist/year-2012,month-7,starttime-41097.cms"
20120708,"http://timesofindia.indiatimes.com/2012/7/8/archivelist/year-2012,month-7,starttime-41098.cms"
20120709,"http://timesofindia.indiatimes.com/2012/7/9/archivelist/year-2012,month-7,starttime-41099.cms"
20120710,"http://timesofindia.indiatimes.com/2012/7/10/archivelist/year-2012,month-7,starttime-41100.cms"
20120711,"http://timesofindia.indiatimes.com/2012/7/11/archivelist/year-2012,month-7,starttime-41101.cms"
20120712,"http://timesofindia.indiatimes.com/2012/7/12/archivelist/year-2012,month-7,starttime-41102.cms"
20120713,"http://timesofindia.indiatimes.com/2012/7/13/archivelist/year-2012,month-7,starttime-41103.cms"
20120714,"http://timesofindia.indiatimes.com/2012/7/14/archivelist/year-2012,month-7,starttime-41104.cms"
20120715,"http://timesofindia.indiatimes.com/2012/7/15/archivelist/year-2012,month-7,starttime-41105.cms"
20120716,"http://timesofindia.indiatimes.com/2012/7/16/archivelist/year-2012,month-7,starttime-41106.cms"
20120717,"http://timesofindia.indiatimes.com/2012/7/17/archivelist/year-2012,month-7,starttime-41107.cms"
20120718,"http://timesofindia.indiatimes.com/2012/7/18/archivelist/year-2012,month-7,starttime-41108.cms"
20120719,"http://timesofindia.indiatimes.com/2012/7/19/archivelist/year-2012,month-7,starttime-41109.cms"
20120720,"http://timesofindia.indiatimes.com/2012/7/20/archivelist/year-2012,month-7,starttime-41110.cms"
20120721,"http://timesofindia.indiatimes.com/2012/7/21/archivelist/year-2012,month-7,starttime-41111.cms"
20120722,"http://timesofindia.indiatimes.com/2012/7/22/archivelist/year-2012,month-7,starttime-41112.cms"
20120723,"http://timesofindia.indiatimes.com/2012/7/23/archivelist/year-2012,month-7,starttime-41113.cms"
20120724,"http://timesofindia.indiatimes.com/2012/7/24/archivelist/year-2012,month-7,starttime-41114.cms"
20120725,"http://timesofindia.indiatimes.com/2012/7/25/archivelist/year-2012,month-7,starttime-41115.cms"
20120726,"http://timesofindia.indiatimes.com/2012/7/26/archivelist/year-2012,month-7,starttime-41116.cms"
20120727,"http://timesofindia.indiatimes.com/2012/7/27/archivelist/year-2012,month-7,starttime-41117.cms"
20120728,"http://timesofindia.indiatimes.com/2012/7/28/archivelist/year-2012,month-7,starttime-41118.cms"
20120729,"http://timesofindia.indiatimes.com/2012/7/29/archivelist/year-2012,month-7,starttime-41119.cms"
20120730,"http://timesofindia.indiatimes.com/2012/7/30/archivelist/year-2012,month-7,starttime-41120.cms"
20120731,"http://timesofindia.indiatimes.com/2012/7/31/archivelist/year-2012,month-7,starttime-41121.cms"
20120801,"http://timesofindia.indiatimes.com/2012/8/1/archivelist/year-2012,month-8,starttime-41122.cms"
20120802,"http://timesofindia.indiatimes.com/2012/8/2/archivelist/year-2012,month-8,starttime-41123.cms"
20120803,"http://timesofindia.indiatimes.com/2012/8/3/archivelist/year-2012,month-8,starttime-41124.cms"
20120804,"http://timesofindia.indiatimes.com/2012/8/4/archivelist/year-2012,month-8,starttime-41125.cms"
20120805,"http://timesofindia.indiatimes.com/2012/8/5/archivelist/year-2012,month-8,starttime-41126.cms"
20120806,"http://timesofindia.indiatimes.com/2012/8/6/archivelist/year-2012,month-8,starttime-41127.cms"
20120807,"http://timesofindia.indiatimes.com/2012/8/7/archivelist/year-2012,month-8,starttime-41128.cms"
20120808,"http://timesofindia.indiatimes.com/2012/8/8/archivelist/year-2012,month-8,starttime-41129.cms"
20120809,"http://timesofindia.indiatimes.com/2012/8/9/archivelist/year-2012,month-8,starttime-41130.cms"
20120810,"http://timesofindia.indiatimes.com/2012/8/10/archivelist/year-2012,month-8,starttime-41131.cms"
20120811,"http://timesofindia.indiatimes.com/2012/8/11/archivelist/year-2012,month-8,starttime-41132.cms"
20120812,"http://timesofindia.indiatimes.com/2012/8/12/archivelist/year-2012,month-8,starttime-41133.cms"
20120813,"http://timesofindia.indiatimes.com/2012/8/13/archivelist/year-2012,month-8,starttime-41134.cms"
20120814,"http://timesofindia.indiatimes.com/2012/8/14/archivelist/year-2012,month-8,starttime-41135.cms"
20120815,"http://timesofindia.indiatimes.com/2012/8/15/archivelist/year-2012,month-8,starttime-41136.cms"
20120816,"http://timesofindia.indiatimes.com/2012/8/16/archivelist/year-2012,month-8,starttime-41137.cms"
20120817,"http://timesofindia.indiatimes.com/2012/8/17/archivelist/year-2012,month-8,starttime-41138.cms"
20120818,"http://timesofindia.indiatimes.com/2012/8/18/archivelist/year-2012,month-8,starttime-41139.cms"
20120819,"http://timesofindia.indiatimes.com/2012/8/19/archivelist/year-2012,month-8,starttime-41140.cms"
20120820,"http://timesofindia.indiatimes.com/2012/8/20/archivelist/year-2012,month-8,starttime-41141.cms"
20120821,"http://timesofindia.indiatimes.com/2012/8/21/archivelist/year-2012,month-8,starttime-41142.cms"
20120822,"http://timesofindia.indiatimes.com/2012/8/22/archivelist/year-2012,month-8,starttime-41143.cms"
20120823,"http://timesofindia.indiatimes.com/2012/8/23/archivelist/year-2012,month-8,starttime-41144.cms"
20120824,"http://timesofindia.indiatimes.com/2012/8/24/archivelist/year-2012,month-8,starttime-41145.cms"
20120825,"http://timesofindia.indiatimes.com/2012/8/25/archivelist/year-2012,month-8,starttime-41146.cms"
20120826,"http://timesofindia.indiatimes.com/2012/8/26/archivelist/year-2012,month-8,starttime-41147.cms"
20120827,"http://timesofindia.indiatimes.com/2012/8/27/archivelist/year-2012,month-8,starttime-41148.cms"
20120828,"http://timesofindia.indiatimes.com/2012/8/28/archivelist/year-2012,month-8,starttime-41149.cms"
20120829,"http://timesofindia.indiatimes.com/2012/8/29/archivelist/year-2012,month-8,starttime-41150.cms"
20120830,"http://timesofindia.indiatimes.com/2012/8/30/archivelist/year-2012,month-8,starttime-41151.cms"
20120831,"http://timesofindia.indiatimes.com/2012/8/31/archivelist/year-2012,month-8,starttime-41152.cms"
20120901,"http://timesofindia.indiatimes.com/2012/9/1/archivelist/year-2012,month-9,starttime-41153.cms"
20120902,"http://timesofindia.indiatimes.com/2012/9/2/archivelist/year-2012,month-9,starttime-41154.cms"
20120903,"http://timesofindia.indiatimes.com/2012/9/3/archivelist/year-2012,month-9,starttime-41155.cms"
20120904,"http://timesofindia.indiatimes.com/2012/9/4/archivelist/year-2012,month-9,starttime-41156.cms"
20120905,"http://timesofindia.indiatimes.com/2012/9/5/archivelist/year-2012,month-9,starttime-41157.cms"
20120906,"http://timesofindia.indiatimes.com/2012/9/6/archivelist/year-2012,month-9,starttime-41158.cms"
20120907,"http://timesofindia.indiatimes.com/2012/9/7/archivelist/year-2012,month-9,starttime-41159.cms"
20120908,"http://timesofindia.indiatimes.com/2012/9/8/archivelist/year-2012,month-9,starttime-41160.cms"
20120909,"http://timesofindia.indiatimes.com/2012/9/9/archivelist/year-2012,month-9,starttime-41161.cms"
20120910,"http://timesofindia.indiatimes.com/2012/9/10/archivelist/year-2012,month-9,starttime-41162.cms"
20120911,"http://timesofindia.indiatimes.com/2012/9/11/archivelist/year-2012,month-9,starttime-41163.cms"
20120912,"http://timesofindia.indiatimes.com/2012/9/12/archivelist/year-2012,month-9,starttime-41164.cms"
20120913,"http://timesofindia.indiatimes.com/2012/9/13/archivelist/year-2012,month-9,starttime-41165.cms"
20120914,"http://timesofindia.indiatimes.com/2012/9/14/archivelist/year-2012,month-9,starttime-41166.cms"
20120915,"http://timesofindia.indiatimes.com/2012/9/15/archivelist/year-2012,month-9,starttime-41167.cms"
20120916,"http://timesofindia.indiatimes.com/2012/9/16/archivelist/year-2012,month-9,starttime-41168.cms"
20120917,"http://timesofindia.indiatimes.com/2012/9/17/archivelist/year-2012,month-9,starttime-41169.cms"
20120918,"http://timesofindia.indiatimes.com/2012/9/18/archivelist/year-2012,month-9,starttime-41170.cms"
20120919,"http://timesofindia.indiatimes.com/2012/9/19/archivelist/year-2012,month-9,starttime-41171.cms"
20120920,"http://timesofindia.indiatimes.com/2012/9/20/archivelist/year-2012,month-9,starttime-41172.cms"
20120921,"http://timesofindia.indiatimes.com/2012/9/21/archivelist/year-2012,month-9,starttime-41173.cms"
20120922,"http://timesofindia.indiatimes.com/2012/9/22/archivelist/year-2012,month-9,starttime-41174.cms"
20120923,"http://timesofindia.indiatimes.com/2012/9/23/archivelist/year-2012,month-9,starttime-41175.cms"
20120924,"http://timesofindia.indiatimes.com/2012/9/24/archivelist/year-2012,month-9,starttime-41176.cms"
20120925,"http://timesofindia.indiatimes.com/2012/9/25/archivelist/year-2012,month-9,starttime-41177.cms"
